Date,Power_kW,temp_C,solarRad_W/m2,Day_of_week,Hour_of_day,Power-1,HDH
2019-01-10 10:00:00,264.117,9.496666666666666,353.44166666666666,3,10,228.156,17.503333333333334
2019-01-10 11:00:00,271.059,9.856666666666667,448.6166666666666,3,11,264.117,17.14333333333333
2019-01-10 12:00:00,263.197,10.533333333333331,489.5916666666667,3,12,271.059,16.46666666666667
2019-01-10 13:00:00,248.814,11.685,474.2,3,13,263.197,15.315
2019-01-10 14:00:00,246.48,13.305833333333332,403.26666666666665,3,14,248.814,13.694166666666668
2019-01-10 15:00:00,261.694,14.1025,284.475,3,15,246.48,12.8975
2019-01-10 16:00:00,247.553,14.541666666666666,136.06916666666666,3,16,261.694,12.458333333333334
2019-01-10 17:00:00,248.611,13.766666666666666,14.257333333333332,3,17,247.553,13.233333333333334
2019-01-10 18:00:00,217.641,13.1675,1.0776666666666668,3,18,248.611,13.8325
2019-01-10 19:00:00,174.582,12.289166666666668,1.0731666666666666,3,19,217.641,14.710833333333332
2019-01-10 20:00:00,144.869,11.521666666666668,1.267,3,20,174.582,15.478333333333332
2019-01-10 21:00:00,120.463,10.750833333333333,1.3064166666666668,3,21,144.869,16.249166666666667
2019-01-10 22:00:00,111.186,10.4275,1.101,3,22,120.463,16.572499999999998
2019-01-10 23:00:00,109.154,9.8,1.1053333333333333,3,23,111.186,17.2
2019-01-11 00:00:00,106.486,9.118333333333334,1.094,4,0,109.154,17.881666666666668
2019-01-11 01:00:00,105.459,8.291666666666666,0.7618333333333333,4,1,106.486,18.708333333333336
2019-01-11 02:00:00,105.766,7.825833333333333,1.3551666666666666,4,2,105.459,19.174166666666668
2019-01-11 03:00:00,101.871,7.269083333333334,0.9488333333333332,4,3,105.766,19.730916666666666
2019-01-11 04:00:00,101.591,6.798000000000001,1.1588333333333334,4,4,101.871,20.201999999999998
2019-01-11 05:00:00,105.85,6.441333333333333,1.0135,4,5,101.591,20.558666666666667
2019-01-11 06:00:00,108.15,6.135416666666667,1.0759166666666666,4,6,105.85,20.864583333333332
2019-01-11 07:00:00,152.778,5.876166666666666,2.54625,4,7,108.15,21.123833333333334
2019-01-11 08:00:00,191.728,5.959083333333333,69.33583333333333,4,8,152.778,21.040916666666668
2019-01-11 09:00:00,236.199,6.597416666666667,220.70833333333331,4,9,191.728,20.402583333333332
2019-01-11 10:00:00,250.945,7.010416666666667,356.9916666666666,4,10,236.199,19.989583333333332
2019-01-11 11:00:00,312.294,7.893333333333333,452.0833333333333,4,11,250.945,19.10666666666667
2019-01-11 12:00:00,277.917,9.37,494.94166666666666,4,12,312.294,17.630000000000003
2019-01-11 13:00:00,273.903,10.201666666666666,479.9166666666667,4,13,277.917,16.798333333333332
2019-01-11 14:00:00,269.395,10.843333333333334,408.1,4,14,273.903,16.156666666666666
2019-01-11 15:00:00,274.509,11.5775,287.7083333333333,4,15,269.395,15.4225
2019-01-11 16:00:00,249.55,11.7175,139.4775,4,16,274.509,15.2825
2019-01-11 17:00:00,239.687,10.933333333333332,15.271499999999998,4,17,249.55,16.06666666666667
2019-01-11 18:00:00,209.216,10.408333333333331,1.281,4,18,239.687,16.59166666666667
2019-01-11 19:00:00,170.702,9.9175,1.2623333333333333,4,19,209.216,17.0825
2019-01-11 20:00:00,133.703,9.545833333333333,0.9740833333333332,4,20,170.702,17.454166666666666
2019-01-11 21:00:00,112.6,9.3475,0.9370833333333334,4,21,133.703,17.6525
2019-01-11 22:00:00,102.059,9.188333333333334,1.020333333333333,4,22,112.6,17.811666666666667
2019-01-11 23:00:00,100.479,8.614166666666668,1.4821666666666669,4,23,102.059,18.38583333333333
2019-01-12 00:00:00,104.846,7.600833333333333,1.3180833333333333,5,0,100.479,19.399166666666666
2019-01-12 01:00:00,100.315,6.617583333333333,1.3019166666666666,5,1,104.846,20.382416666666668
2019-01-12 02:00:00,100.61,6.424333333333333,0.9163333333333332,5,2,100.315,20.575666666666667
2019-01-12 03:00:00,103.324,6.219166666666666,1.7660833333333334,5,3,100.61,20.780833333333334
2019-01-12 04:00:00,99.065,5.956583333333334,1.085,5,4,103.324,21.043416666666666
2019-01-12 05:00:00,98.958,5.768583333333333,1.4266666666666667,5,5,99.065,21.231416666666668
2019-01-12 06:00:00,103.144,5.493666666666667,1.5768333333333333,5,6,98.958,21.506333333333334
2019-01-12 07:00:00,109.281,5.510916666666667,3.195583333333333,5,7,103.144,21.489083333333333
2019-01-12 08:00:00,111.182,5.955333333333333,71.04916666666666,5,8,109.281,21.044666666666668
2019-01-12 09:00:00,117.561,6.273583333333334,223.5583333333333,5,9,111.182,20.726416666666665
2019-01-12 10:00:00,112.968,7.0183333333333335,359.725,5,10,117.561,19.981666666666666
2019-01-12 11:00:00,115.188,8.238333333333333,457.4083333333333,5,11,112.968,18.761666666666667
2019-01-12 12:00:00,118.776,9.375,500.4083333333333,5,12,115.188,17.625
2019-01-12 13:00:00,113.06,10.825833333333334,485.225,5,13,118.776,16.174166666666665
2019-01-12 14:00:00,112.938,11.73,414.85,5,14,113.06,15.27
2019-01-12 15:00:00,117.039,12.661666666666669,295.77500000000003,5,15,112.938,14.338333333333331
2019-01-12 16:00:00,113.179,12.600833333333334,143.24166666666667,5,16,117.039,14.399166666666666
2019-01-12 17:00:00,113.54,11.975833333333334,16.54025,5,17,113.179,15.024166666666666
2019-01-12 18:00:00,116.096,11.366666666666667,1.2738333333333334,5,18,113.54,15.633333333333333
2019-01-12 19:00:00,112.416,10.581666666666669,1.084666666666667,5,19,116.096,16.41833333333333
2019-01-12 20:00:00,109.419,10.4575,1.3755,5,20,112.416,16.5425
2019-01-12 21:00:00,99.387,10.210833333333332,1.3316666666666668,5,21,109.419,16.789166666666667
2019-01-12 22:00:00,103.596,10.035,1.0870833333333334,5,22,99.387,16.965
2019-01-12 23:00:00,99.249,9.8975,1.3756666666666666,5,23,103.596,17.1025
2019-01-13 00:00:00,99.828,9.589166666666667,0.9764166666666668,6,0,99.249,17.410833333333333
2019-01-13 01:00:00,97.938,8.570833333333333,2.133083333333333,6,1,99.828,18.429166666666667
2019-01-13 02:00:00,101.342,7.6525,3.20675,6,2,97.938,19.3475
